seller_key,seller_id,seller_zip_code_prefix,seller_city,seller_state,lat,lng
2569,35857757f553273b1056c1cabdace7fb,14020,ribeirao preto,SP,-21.2003057274864,-47.80256738061809
2570,538caafddff204241cecbf3a02e6b3cf,4516,sao paulo,SP,-23.60413022617966,-46.66985052595532
2571,913fd0ebba70bb919f7254a02239173c,89065,blumenau,SC,-26.871686477257118,-49.10396542093535
2572,b2eecf5ea250510da76590ca79d60e5d,3318,sao paulo,SP,-23.544249175057775,-46.56460659787589
2573,1c742ac33582852aaf3bcfbf5893abcf,30668,belo horizonte,MG,-20.00007329788159,-44.02846472996928
2574,8f2ce03f928b567e3d56181ae20ae952,5141,pirituba,SP,,
2575,4d9fea3499bdc22aa4da4e339365f215,4209,sao paulo,SP,-23.58856922786244,-46.60052453319433
2576,d4e12e7884759a14fa0f5f896c791cae,2242,sao paulo,SP,-23.48767811980452,-46.5979818292258
2577,e24fc9fcd865784fb25705606fe3dfe7,12913,braganca paulista,SP,-22.96081452397949,-46.52464391637506
2578,5882f40daf39bc2a465e0cb453ddc222,5616,sao paulo,SP,-23.58886990339766,-46.71949358583291
2579,26e2c91ef821e1ff8985f408788fe35b,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
2580,53336f97ddbe53e2a617d07b17447b95,3461,sao paulo,SP,-23.569901050335485,-46.525603362405285
2581,fec8cd45395b3cb0c2b173d7739706a1,12270,jambeiro,SP,-23.259270282062154,-45.69715444045324
2582,e116c7455dd26a4d8c3e92532583905f,1140,sao paulo,SP,-23.52008175145086,-46.66952753362924
2583,900ba814c251a692506d7834c1218441,13328,salto,SP,-23.169408844433008,-47.34135214727532
2584,afe0067131b73e40875c9b6c10bd2e21,35590,lagoa da prata,MG,-20.02433949201126,-45.53711101921905
2585,542917da124346b47ea1ac79a93ce454,82560,curitiba,PR,-25.3852218631217,-49.246443951744745
2586,35b96509602ec4b7da831b5cd73ff2c2,93040,sao leopoldo,RS,-29.769401560640837,-51.12977504978675
2587,4a23adac87cf538689fa600d976f78b2,4537,sao paulo,SP,-23.592666686382003,-46.67693678566503
2588,85cc55e048b6bcc90c75afe7f0e72f72,27345,barra mansa,RJ,-22.54458803544428,-44.17691617383248
2589,2009a095de2a2a41626f6c6d7722678d,15025,sao jose do rio preto,SP,-20.806072151507887,-49.388594200701824
2590,3a52d63a8f9daf5a28f3626d7eb9bd28,71900,aguas claras df,SP,,
2591,e9b6c33b71b67737693b4cfa68341c8d,3009,sao paulo,SP,-23.535911095649645,-46.620415794707746
2592,c458e2045a8aa8964f8879af03fdcce6,9572,sao caetano do sul,SP,-23.64230306107079,-46.562849852683044
2593,6601ee6383e7f452be71929f8de48bbb,14027,ribeirao pretp,SP,,
2594,5a4236931428800e9d9cc04af0987118,2916,sao paulo,SP,-23.494974984185845,-46.713094394763715
2595,258447aad3f7b01e2643c89f64dc5647,87210,cianorte,PR,-23.658321480377154,-52.59025752194806
2596,8a32e327fe2c1b3511609d81aaf9f042,2443,sao paulo,SP,-23.473097038955075,-46.647502261357104
2597,0f519b0d2e5eb2227c93dd25038bfc01,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
2598,d7d517afce974cd491b8d52bb5b5b1fc,3508,sao paulo,SP,-23.535926540749966,-46.53209663462287
2599,ec5c1d94df153d473b37f880977ae58e,21320,rio de janeiro,SP,,
2600,31561f325664a8a7aba4c8d0c3a9b3db,3287,sao paulo,SP,-23.59542953841768,-46.53298714806162
2601,70c4eedec9cb4a85cda2f3f9673557b4,1208,sao paulo,SP,-23.538168206343475,-46.63891762206498
2602,4fb41dff7c50136976d1a5cf004a42e2,44002,feira de santana,BA,-12.253808874130758,-38.967661614726445
2603,d23019c84ffae2d5ef2270367b8605fc,86073,londrina,PR,-23.28167333943978,-51.1893083797421
2604,ad8ada0ffa993cb1197d102d9ab21a3e,38445,araguari,MG,-18.642530565247423,-48.178098829327006
2605,ce20a2ec1514c25e16f2b5b39bc818f0,5186,sao paulo,SP,-23.43447805803728,-46.75100441733174
2606,0f94588695d71662beec8d883ffacf09,88037,florianopolis,SC,-27.60041569015608,-48.50657416694583
2607,3a79f35a2344ede41af21267f61d5ec6,13040,campinas,SP,-22.93763668231932,-47.06109818534649
2608,b586cd24c010a13916af621b0325fbba,89164,rio do sul,SC,-27.223812252103684,-49.66018781729602
2609,2075d8cd4dd63ff12df0749a5866bb06,80010,curitiba,PR,-25.433877726445818,-49.269706605651876
2610,0d83f8e03188682112cc0d93523705cc,91150,porto alegre,RS,-30.004383697817307,-51.11830891370757
2611,85044848b1b767db2a4a58526adef4b4,6018,osasco,SP,-23.54143288235432,-46.77566859429288
2612,c3251e13f1bbda6c74e37c160f991e19,13660,porto ferreira,SP,-21.867396479393847,-47.47862930181371
2613,4a1f694197d05fe70026b016a7316b41,13920,pedreira,SP,-22.741070713194695,-46.896738928118715
2614,6ebf4eceee4dd9847201c82e77ef8123,23587,rio de janeiro,RJ,-22.922449180782223,-43.629351544096174
2615,0873d9f8f36123f8d910f4760e788cfb,6465,barueri,SP,-23.50398072643377,-46.840983806203525
2616,a44fb5a447105f8469bdf16bf9159f25,91920,porto alegre,RS,-30.111989131508565,-51.24344110420113
2617,dcf3755cefcdc158ad0b7bdde51e871b,96503,cachoeira do sul,RS,-30.023203497537253,-52.91227683006425
2618,4869f7a5dfa277a7dca6462dcf3b52b2,14840,guariba,SP,-21.36347334469748,-48.2295879769369
2619,6bb66d9870c2e01c05655c7ed0e7ee13,4101,sao paulo,SP,-23.58338721949785,-46.63531844046652
2620,1c5e4e49b9079480255b49d50aac1aa9,11030,santos,SP,-23.984935700019548,-46.30290196145685
2621,6a3139c7bf09ece22a4713d956acbe5e,13790,sao sebastiao da grama/sp,SP,,
2622,37515688008a7a40ac93e3b2e4ab203f,17900,dracena,SP,-21.486683807888387,-51.53395507459642
2623,8fec2e460530482132c436cfb5439925,18500,laranjal paulista,SP,-23.049655735476897,-47.83730315679704
2624,1746c1ae87ac63d530c7c943d0ac42e2,6501,santana de parnaiba,SP,-23.444194425336605,-46.91524681442221
2625,afac9f6b0c4e5f0a7ee87e922cd0f873,17047,bauru,SP,-22.338163676937604,-49.04305652294653
2626,3be5841cdcc46de4ed3f9116f104b2c5,6473,barueri,SP,-23.482955853134488,-46.86527846584713
2627,0249d282d911d23cb8b869ab49c99f53,5676,sao paulo,SP,-23.591098863942964,-46.699916817510285
2628,23ca5f678e0b3ea6c630b30fa8bf51ea,2839,sao paulo,SP,-23.477930147489534,-46.682875772700214
2629,5eeb9c756d9780b96283e5a2ac6da334,14010,ribeirao preto,SP,-21.179728044300994,-47.808569828204064
2630,25be943a321c8938947bdaabca979a90,9725,sao bernardo do campo,SP,-23.704305914494135,-46.55683830488157
2631,818d28f936e791926d33bcb6ee94ef79,4141,sao paulo,SP,-23.610007655953368,-46.63389506822476
2632,bfd938b22bc99bce1ae60dc602889f52,22775,rio de janeiro,RJ,-22.965097551656015,-43.3806326301091
2633,c12b92bf1c350f3e6bf88d3596219c86,17400,garca,SP,-22.21121761288043,-49.65852295736749
2634,97e995629983723d11830a829bc2b246,12604,lorena,SP,-22.731390847870596,-45.10903005137411
2635,ffa6adafb71b807dc13159e26431354c,86030,londrina,PR,-23.294755687321185,-51.129265207444654
2636,080102cd0a76b09e0dcf55fcacc60e05,31140,belo horizonte,MG,-19.894843460746237,-43.93159802389798
2637,5a6a02f419701fc8c605af71d4fc57a4,13465,americana,SP,-22.743732016682234,-47.33644932093533
2638,94b9108d4b637ba65bb4f1e53cfcf8d8,7221,guarulhos,SP,-23.471009789665654,-46.47396233721791
2639,0fe2d9733ed841eb064503920015a8c0,19906,ourinhos,SP,-22.98492823723261,-49.8818773398412
2640,154bdf805377afea75a3bd158e9eab10,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
2641,b2ac621f0d0322434d04a12b078b9369,80220,curitiba,PR,-25.456849731896032,-49.264372679633276
2642,9c54608f0996c32ae4743089d915f845,87900,loanda,PR,-22.92958347247877,-53.13574977982756
2643,17306570e772e7718c92a562d33f5f1d,17250,bariri,SP,-22.074148535297056,-48.74036120641809
2644,244c2f1bff6afe1f2eaf9bfe9b2aed38,8832,mogi das cruzes,SP,-23.516913648399584,-46.10417245526518
2645,71039d19d4303bf9054d69e9a9236699,3018,sao paulo,SP,-23.531971140471498,-46.61175227918183
2646,54065e9aef7e9e9c2dc23b7594db021a,20040,rio de janeiro,RJ,-22.904933281478332,-43.17740835288146
2647,7ad41305e96a6cab8294cd65891e9a86,28810,rio bonito,SP,,
2648,25e47381a6c510ddeb36084e33b89f0c,11720,praia grande,SP,-24.008512296465433,-46.460339648888734
2649,4d6d651bd7684af3fffabd5f08d12e5a,17209,jau,SP,-22.27533758592718,-48.54327929077404
2650,24a6daf925d9d591870a66660416de31,14078,robeirao preto,SP,,
2651,f0563bacf40c311f1c4d3d6b67b8a7a7,88704,tubarao,SC,-28.47638879250021,-49.01303050443123
2652,b76dba6c951ab00dc4edf0a1aa88037e,3237,sao paulo,SP,-23.59354704400471,-46.5524190429817
2653,1bc2e21de46adfea6b98cc96b00f3b40,89228,joinville,SC,-26.28029376418527,-48.795939733555265
2654,b1204cfda1d4948679db3cfc0d3cb95c,7170,guarulhos,SP,-23.432884521452223,-46.4384445869608
2655,b4ffb71f0cb1b1c3d63fad021ecf93e1,3880,sao paulo,SP,-23.508323547664165,-46.48543543301138
2656,165b1235e9e9942cb5fae67103576fb0,14020,ribeirao preto,SP,-21.2003057274864,-47.80256738061809
2657,8eb88b0acb3f90a717ad659221471fa7,89504,cacador,SC,-26.77549604706287,-51.03003702523965
2658,9599519be538b98748162a2b48248960,5008,sao paulo,SP,-23.534019134214766,-46.67595091864682
2659,0417b067eeab773d2f7061a726dc477f,89288,sao bento do sul,SC,-26.23276691027293,-49.4109346746233
2660,c26ba52cf8d2f34915f2f6b7ffa0a3f3,21510,rio de janeiro,RJ,-22.842181140181292,-43.3541265170946
2661,e5cbe890e679490127e9a390b46bbd20,1041,sao paulo,SP,-23.54405267064933,-46.639868053701385
2662,974cf2cb8f4b7add98709c30df02fe10,14802,araraquara,SP,-21.772214519153177,-48.18072354451076
2663,3c487ae8f8d7542beff5788e2e0aea83,72460,gama,DF,,
2664,4a3ccda38b2129705f3fb522db62ca31,17504,marilia,SP,-22.21370564570741,-49.95856640080167
2665,876182d1918783bbe15233febfbd4926,4208,sao paulo,SP,-23.591622620237775,-46.60128535918828
2666,33576ec5412fb5905d876f12f33bfde6,80040,curitiba,PR,-25.41822522296414,-49.248798846155545
2667,5b85809efd0d0e4dea1a9544e1280ed9,19020,presidente prudente,SP,-22.113253636657355,-51.38664598110609
2668,5566627eab3fe93fd6ee08798226101a,83005,sao jose dos pinhais,PR,-25.538660307043344,-49.19925314739302
2669,e504a4e2efaa45cbff7e268a2c58c956,13520,sao pedro,SP,-22.551291200877785,-47.906285220400285
2670,056b4ada5bbc2c50cc7842547dda6b51,26379,queimados,RJ,-22.73788920032876,-43.56388058206742
2671,1e483cc5c76fef08d3ca05f9a8af7d01,2929,sao paulo,SP,-23.49293749749755,-46.7063253522346
2672,9b1050e85becf3ae99c1cf4934c9bc5d,39400,montes claros,MG,-16.722630163952992,-43.86290975751636
2673,b248792ac0b60ec3f93d80af1b4fae47,9560,sao caetano do sul,SP,-23.632900785937903,-46.554207655344015
2674,34056b8b55c1775a22af2331670a799c,16304,penapolis,SP,-21.436868237358755,-50.07688367496227
2675,21d59342ba150175ca2aa4f8faddeca6,8593,itaquaquecetuba,SP,-23.471925036949354,-46.31104225923635
2676,23c38debaffe4a25a30fdbd9b586a13f,18110,votorantim,SP,-23.54224720522475,-47.456753042329744
2677,d9c349beabc06aa6ff1c6d68b5e9e22e,3586,sao paulo,SP,-23.55606098185177,-46.48888123812452
2678,49f8d2ea7b718d0ce587d34207caf2b4,9830,sao bernardo do campo,SP,-23.793283464435838,-46.540222357051036
2679,bd1d49a326abfa9b1036772e40445430,17017,bauru,SP,-22.34747705204817,-49.059813395341386
2680,6861de0f40cacb0602e473c51639f980,80420,curitiba,PR,-25.437665503745563,-49.282161231577675
2681,c9c7905cffc4ef9ff9f113554423e671,6871,itapecerica da serra,SP,-23.72427347571645,-46.85709533617381
2682,aa17b35ce4de7b565be3249ba838944f,13214,jundiai,SP,-23.156531920736555,-46.916209680278264
2683,0887a9f087bcd5d9f6642b52f897fc6c,11990,cananeia,SP,-25.009420830269473,-47.93181141423232
2684,abc015ebac1d283a323ca9db35ede4b9,14055,ribeirao preto,SP,-21.157133534916987,-47.82461663412514
2685,00720abe85ba0859807595bbf045a33b,7070,guarulhos,SP,-23.452256080258973,-46.557355801351626
2686,75d34ebb1bd0bd7dde40dd507b8169c3,41820,salvador,BA,-12.98275505328576,-38.45727196442355
2687,e5e33c0d8e7e002f398f5dc4cbbb338f,17032,bauru,SP,-22.32237655179478,-49.02911455199251
2688,8f54d64f28a993550aa7943f12572959,35160,ipatinga,MG,-19.498595174677757,-42.545674045289736
2689,91f5779a8731baca4809fdeade81803f,27321,barra mansa,RJ,-22.52448809097114,-44.18396243189698
2690,13074f016982ff2bd6c58ced8682f000,95705,bento goncalves,RS,-29.155565695759474,-51.51330651108968
2691,bec568278124768c474ee90971ca94d1,3553,sao paulo,SP,-23.534146606500983,-46.50666212341547
2692,534a01cc6df1e034e05c32028a291fa2,13214,jundiai,SP,-23.156531920736555,-46.916209680278264
2693,cd3d09fbe6e3e9ff0c0ac0c300e93ae7,13380,nova odessa,SP,-22.779884986748083,-47.30114003246481
2694,57e632711dec9ec14ca7546769483e7e,88372,navegantes,SC,-26.844660566046176,-48.635251678579436
2695,cb3dd9ce66268c7a3ca7241ac70ab58c,3028,sao paulo,SP,-23.527510126774448,-46.61160231404007
2696,094ced053e257ae8cae57205592d6712,14095,ribeirao preto,SP,-21.192080163817028,-47.766445549344525
2697,9906e7aa42a3c067b7c9a564d01c4320,87065,maringa,PR,-23.44502729408997,-51.97763731884844
2698,1f1bb1f0859883505541bdd6606193e5,2124,sao paulo,SP,-23.506046635852453,-46.57711100614267
2699,4200ddf1967c5e41e48db62bc6d4b5ac,9710,sao bernardo do campo,SP,-23.710102253320027,-46.54961598024937
2700,ed9eef5be0992d413d251fadba1a410d,13845,mogi guacu,SP,-22.357079891073667,-46.94951143594177
2701,139157dd4daa45c25b0807ffff348363,3064,sao paulo,SP,-23.53320079558024,-46.567331978074904
2702,c1849d4d32d7a6cecd5aa471809d3135,9070,santo andre,SP,-23.64379660186201,-46.54703342622695
2703,64b87978a11c1ea7501a89eabe8c2c1a,19300,presidente bernardes,SP,-22.009031098270302,-51.55629965272934
2704,33ab10be054370c254ddfcf0a6253422,22790,rio de janeiro,RJ,-23.013945234739644,-43.46302017493874
2705,bff9deb0ec77d437f3305a79cf25529e,13481,limeira,SP,-22.600556474252752,-47.40776690336797
2706,3fefda3299e6dfaea3466ef346a3571a,82620,curitiba,PR,-25.382985420044733,-49.22238807068207
2707,236585a4ddb5fea9fa40233e2249ed91,95088,caxias do sul,RS,-29.195742005601332,-51.16715943293614
2708,499ec63c58e51296c9cf57edcfe1c8a8,2918,sao paulo,SP,-23.496291470987387,-46.715842553892095
2709,6f83d9e4da896daae20b9b6b2d3ff8d2,84925,pinhalao,PR,-23.78999668156914,-50.058311222851934
2710,35ef5aa32949680f627efec3c23e705c,88960,sombrio,SC,-29.10842822273192,-49.635401751693095
2711,403aa86912527d730337ffcb0fb096ab,30220,belo horizonte,MG,-19.939989214985673,-43.91971486511652
2712,ec8463980a4e0ea9f8517aea1ed0c419,88010,florianopolis,SC,-27.59225056706856,-48.552334468502586
2713,c847e075301870dd144a116762eaff9a,38022,uberaba,MG,-19.759676820527172,-47.93917200445606
2714,6c77cd583b36a13aacccf2b3ee23e233,17505,marilia,SP,-22.202953888933674,-49.96849746389739
2715,5ef131ac72773e5b3f6c0d63cf424657,14075,ribeirao preto,SP,-21.140480447590075,-47.791336377389385
2716,6cf476a4ca74498db55cbccdaa9dcfb6,2873,sao paulo,SP,-23.456860578243695,-46.68207773994636
2717,c447f8dd3ed213f291d65ef074a268eb,19802,assis,SP,-22.66954623003338,-50.42694719578163
2718,4736e9d642ef4257cd7622516931eb51,13424,piracicaba,SP,-22.750438499822057,-47.645056873867595
2719,a5cba26a62b8b4d0145b68b841e62e7f,87303,campo mourao,PR,-24.034213365054583,-52.375891773996074
2720,a1bea9970d8f65b240555f99c2214f7f,83323,pinhais,PR,-25.437777149779343,-49.19383449157267
2721,1025f0e2d44d7041d6cf58b6550e0bfa,3204,sao paulo,SP,-23.59522736513074,-46.55991080502282
2722,a5dd1946fb63ada8bcaa0c9cd8f11e22,55002,caruaru,PE,-8.285576731206008,-35.96653442259612
2723,c5f7feb04a6a1fb3596322bfc3cf1917,9571,sao caetano do sul,SP,-23.634289484064837,-46.56542214641912
2724,c3e1abd72a42fe690fcd89cf5720fe29,13840,mogi guacu,SP,-22.3655597541927,-46.9377764567251
2725,891071be6ba827b591264c90c2ae8a63,3872,sao paulo,SP,-23.512536098010052,-46.50106533228126
2726,491a5ada3aa1678414e990262c4bbdc1,4208,sao paulo,SP,-23.591622620237775,-46.60128535918828
2727,84deb808079d1be601c209c1e771b1cc,81200,curitiba,PR,-25.43705336323769,-49.33260673752005
2728,dd58ee93286b0821565574c570e9e1dc,81650,curitiba,PR,-25.49292249440385,-49.235697837206516
2729,9558aa23f77a9e0a0eca83540999f43b,86801,apucarana,PR,-23.55712440333018,-51.48651356500972
2730,3c4e0452bff7a2a788179488d3d77032,83408,colombo,PR,-25.36831577022268,-49.18400502665359
2731,ca5832c6960267b71041f74bb39e8b12,89820,xanxere,SC,-26.876128004253125,-52.4040402615388
2732,668bf321538e5072858eaef6087ce027,83323,pinhais,PR,-25.437777149779343,-49.19383449157267
2733,01266d4c46afa519678d16a8b683d325,80250,curitiba,PR,-25.443863613477347,-49.27654380419806
2734,6c99c983ce3b6ba0ab813e6790e81691,38400,uberlandia,MG,-18.912969558770403,-48.27858279814565
2735,6aa3928696eab49a19a466e665a649fd,26285,nova iguacu,RJ,-22.749026086331007,-43.4578134607704
2736,7d81e74a4755b552267cd5e081563028,4735,sao paulo,SP,-23.642823749414884,-46.69746344343174
2737,f8d5c7085db9a4ad2b8c1ffbeb2798c8,4104,sao paulo,SP,-23.576146503501942,-46.63843936116352
2738,7586919161935337bf6b6d7ff5779648,21921,rio de janeiro,RJ,-22.807763351312744,-43.18668827914072
2739,47f55702f598c7c6cc8458b0fbc1c49a,36213,dores de campos,MG,-21.109888276064485,-44.02314172990817
2740,50a7e551a7b3f8d37cd6e32d8bfbe5ea,9520,sao caetano do sul,SP,-23.608789369942965,-46.57103762229944
2741,ea1776927851da2532aa70d6a32c095a,8223,sao paulo,SP,-23.526793226704864,-46.47148457759051
2742,827f8f69dfa529c561901c4f2e0f332f,81880,curitiba,PR,-25.538362157990186,-49.29305468228383
2743,60ad151920c4f6f3ebbe8cfdf6166779,6322,carapicuiba,SP,-23.530127219664333,-46.83340930449001
2744,59fb871bf6f4522a87ba567b42dafecf,3655,sao paulo,SP,-23.525440163107064,-46.513826089104164
2745,fa74b2f3287d296e9fbd2cc80f2d1cf1,19023,presidente prudente,SP,-22.111149376985235,-51.39931879222068
2746,52454f90d4c30c016768db02f88c1a74,13091,campinas,SP,-22.878785771347186,-47.03013325154267
2747,a1043bafd471dff536d0c462352beb48,37175,ilicinea,MG,-20.941038523807308,-45.827274459571285
2748,3338e7a0710a195872be80e0d2423867,13403,piracicaba,SP,-22.725024463024155,-47.67325392421128
2749,8378eb36b6b70c5734e83ad7b8cdc3b7,88301,itajai,SC,-26.9115588891599,-48.65659341096186
2750,f7df46c1e0ec44eed5c6726478da4a17,93336,novo hamburgo,RS,-29.69415897445576,-51.137664072178644
2751,3fac58ce0ad699020c7944d53c41329c,3480,sao paulo,SP,-23.577874955010813,-46.50676867357583
2752,debe6615cd90cc0c2eac2b8988e1f628,4282,sao paulo,SP,-23.607984848813928,-46.6105462779808
2753,baa49d93c8c8841e27400a300f5d74b2,88113,sao jose,SC,-27.558012397978096,-48.63107543003226
2754,5ca5d579b5857ee8709479b1047cecc3,4176,sao paulo,SP,-23.635554473285765,-46.60372415369294
2755,3b872fd4747f01cc56206f2934198618,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
2756,a4fc6eadaff1576af888509a53420f6a,9561,sao caetano do sul,SP,-23.63872509082253,-46.556853831114864
2757,7402d13c03a7e91366337cd1de471144,86181,cambe,PR,-23.279497509923228,-51.28316481101169
2758,6e4a902d1054e4e17aa6eab87fac1c75,18090,sorocaba,SP,-23.482617572339922,-47.44782483931695
2759,ff82e8873fba613f2261a9acc896fd84,35900,itabira,MG,-19.630952400538614,-43.22233678919264
2760,92eb0f42c21942b6552362b9b114707d,3504,sao paulo,SP,-23.537887606073213,-46.53824735676983
2761,f125f3a310c2e5f822d116147de1e474,3068,sao paulo,SP,-23.536775022913787,-46.56828077326801
2762,72146da5774cabf2632faedcae097a76,85960,marechal candido rondon,PR,-24.5547836874001,-54.05811531623932
2763,b9c0ffa92f3ff9a5a3d45ef7213c0842,8246,sao paulo,SP,-23.531223143426768,-46.43794618186213
2764,1d139e3a3b14025640d8df1b230aace0,14860,barrinha,SP,-21.190972771076314,-48.15635253001892
2765,883dd81e82754ac2c65e9790a7db8c9a,81070,curitiba,PR,-25.482961231196978,-49.30348234969548
2766,09883d9ab71c8fe8a9bfc7fc3075b07e,8180,sao paulo,SP,-23.491117850111383,-46.421232791628626
2767,2f1e7b90e01d9f086cbcb301c0c3d406,89022,blumenau,SC,-26.94808422697932,-49.07060631706435
2768,6bbcb8924baf70b7fe2fe2097e8cd407,89031,blumenau,SC,-26.888718831182473,-49.10205768057602
2769,8e4f041ff58e7845456d3482524014b3,90250,porto alegre,RS,-29.981476087044808,-51.1902743918443
2770,0ec28cec4046a4a199b6de9b4c891d97,74110,goiania,GO,-16.681443317096377,-49.26882217686883
2771,5debea795b07621e1f90532e18f96145,86800,apucarana,PR,-23.554566729736628,-51.465841909757266
2772,2709af9587499e95e803a6498a5a56e9,3813,sao paulo,SP,-23.48892132924012,-46.4702209306399
2773,bd43e172d599bed47a85da877172ca8c,89280,sao bento do sul,SC,-26.24942142375419,-49.379869606187114
2774,725c32fa80c2faacc4fc88450d27314e,3320,sao paulo,SP,-23.54598692126348,-46.56255100854813
2775,850913d59ce317156b00f3705f1c3edb,12942,atibaia,SP,-23.122872841153153,-46.560744672488156
2776,7354220fb240bde543b3c40c060d41e7,71215,brasilia,DF,-15.80922996052223,-47.9204408545572
2777,e8b3a3a38279a82f0e5d006d5e5b7d2c,87230,jussara,PR,-23.622698527759667,-52.470204759109286
2778,b17b679f4f5ce2e03ce6968c62648246,14090,ribeirao preto,SP,-21.1800560363759,-47.78824384329166
2779,43a1d4bab73b816e44ef4e4facd9f9b5,87050,maringa,PR,-23.43089558269375,-51.91815458314278
2780,dd264199fc8b687ad029de7de6d760e6,85815,cascavel,PR,-24.93399065232731,-53.423760438286656
2781,67225bff54a172ff67579aaf583efd78,85960,marechal candido rondon,PA,,
2782,baeda7047354773262ba2405f97038ba,13471,americana,SP,-22.726316942213465,-47.33737056813907
2783,167fd940acebc789debd6eb418c46e38,14405,franca,SP,-20.528419405982003,-47.4112866375386
2784,4ef4c39cf3c24f326434cf0b2e48046a,5004,sao paulo,SP,-23.532753284848486,-46.66526667564551
2785,ce616e1913288884e7742faac9d981db,6711,cotia,SP,-23.60566806568809,-46.83971005687771
2786,a1474fd46fd3430168f7ec202da39408,83321,pinhais,SP,,
2787,1b61fb1f0f2185d89e9a126c498e9cc7,87015,maringa,PR,-23.428720105380464,-51.958302560417756
2788,2ff6b7bff164ef05590a52734e1296da,86060,londrina,PR,-23.3122499402154,-51.175615181435674
2789,e4253cef933647000a82ff39c67b7bde,5856,sao paulo,SP,-23.651600070370993,-46.78417744081363
2790,3a3c180dd702a725bd0ba4117689239e,84600,uniao da vitoria,PR,-26.229436776009745,-51.08455501577345
2791,bce6a5ecf98e99fd2a8868b15c51f04b,7180,guarulhos,SP,-23.45229770888553,-46.476826473050544
2792,ea65d8b58316a6f2362f2a9e4b3e86ad,13030,campinas,SP,-22.924853869284313,-47.07411730856864
2793,686886775c8f6b1191c7b953fb52708c,13920,pedreira,SP,-22.741070713194695,-46.896738928118715
2794,0a85ebe4e328db81ac9109781205e2f7,13205,jundiai,SP,-23.247291749924802,-46.854947296287385
2795,1660ad786c27fd935378b6192a90b417,9891,sao bernardo do campo,SP,-23.68507218628614,-46.5705790591563
2796,0db783cfcd3b73998abc6e10e59a102f,11010,santos,SP,-23.933825209970077,-46.32933000699449
2797,52f9db5cfb423382a2fa5c9e39303202,19830,echapora,SP,-22.42996769973875,-50.205359500684644
2798,f307937c1bb287c3efc2a514b94b0d1d,38183,araxa,MG,-19.59648501419859,-46.93737168072029
2799,e88f7a2995ba184710d339c5c4bf2e30,15505,votuporanga,SP,-20.422788721274443,-49.96680245800396
2800,b76a1f8356322f12529c37b67d5c96c2,11015,santos,SP,-23.95317158734069,-46.318865404010374
2801,4aba6a02a788d3ec81c03137144d9a80,89460,canoinhas,SC,-26.17782757725076,-50.3925025499352
2802,9449f25aeaf531019b76999ea49a6949,21040,rio de janeiro,RJ,-22.85883857480232,-43.25446713856017
2803,431af27f296bc6519d890aa5a05fdb11,14110,ribeirao preto,SP,-21.25891778871869,-47.81857342832166
2804,53088c75f948b48a7ece173ac17f0c12,95840,triunfo,RS,-29.933020760177637,-51.70959659677941
2805,0f80a40c312b2472dca482cf50f5186f,18681,lencois paulista,SP,-22.598966274373478,-48.78768838153368
2806,544863df86ed3b78a04e0820d41430ee,29166,serra,ES,-20.1807075715157,-40.24463143184371
2807,78ef7e885d17f35e2382a47aae8b8cce,96816,santa cruz do sul,RS,-29.695379482822766,-52.44190385334444
2808,0be8ff43f22e456b4e0371b2245e4d01,4461,sao paulo,SP,-23.691669837808014,-46.679403429175785
2809,1835b56ce799e6a4dc4eddc053f04066,14940,ibitinga,SP,-21.757225105309477,-48.82954113566027
2810,2e13c71026e1a39ba5cc1b86dcb679aa,2265,sao paulo,SP,-23.474449734390944,-46.5922615114083
2811,0af2ab31141893d26aca5a404a537dab,3431,sao paulo,SP,-23.551871625336613,-46.535854518723426
2812,13d058e4eeac2ce8217660b2f8a05812,6080,osasco,SP,-23.543707570879505,-46.785291442401004
2813,e00d85ce20ea50c1224c66ca5050527d,6286,osasco,SP,-23.506521243524876,-46.77190834208786
2814,e48b04bf1aa1ef711caebeb7aede6180,80240,curitiba,PR,-25.44914567554983,-49.288997409813966
2815,f67efa3f0b6761102a7f8c6b7b571f5d,82300,curitiba,PR,-25.421130241316682,-49.347456409104595
2816,c273175f7c6c80fb02f051e2fc6d0d72,5849,sao paulo,SP,-23.652813228396795,-46.75622904308464
2817,382229d1e840115ffe3dbf5ff460e417,23092,rio de janeiro,RJ,-22.87371160951457,-43.54017469756297
2818,f09b760d23495ac9a7e00d29b769007c,15802,catanduva,SP,-21.143447427740803,-48.99473317750192
2819,5c243662ce92d84573bfaff24c3e3700,3702,sao paulo,SP,-23.515891988156255,-46.54752258122931
2820,38874e327ce94d11390b96eb42d61928,8577,itaquaquecetuba,SP,-23.486137655362946,-46.36710748341028
2821,ab3e0c171fe84a7ba7de130f19cfb485,86690,colorado,PR,-22.8374989575613,-51.97323788311084
2822,85e7c62c1d6ea078c3897424f867a7c8,88220,itapema,SC,-27.110401692856072,-48.60847754647819
2823,262237171f48e85819065498cac80d7b,88352,brusque,SC,-27.076073922164902,-48.89268806418384
2824,fd386aa7bed2af3c7035c65506c9b4a3,4208,sao paulo,SP,-23.591622620237775,-46.60128535918828
